region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,CapRes_1,CapRes_2,CapRes_3,THERM,VRE,MUST_RUN,STOR,FLEX,LDS,HYDRO,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,MinCapTag_11,MinCapTag_12,MinCapTag_13,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity
NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,5,176,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,687.4,-1,-1,-1,0,0,0,1095229.563,140477,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24937.623
NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,6,177,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,259.3,-1,-1,-1,0,0,0,1095229.563,134280,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18740.373
NY_Z_B,NY_Z_B_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,1,178,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,8623.4,-1,-1,-1,0,0,0,940580.397,67782,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7112.759
NY_Z_B,NY_Z_B_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2,179,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,12528.9,-1,-1,-1,0,0,0,940580.397,70801,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10131.281
NY_Z_B,NY_Z_B_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,3,180,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,9441.3,-1,-1,-1,0,0,0,940580.397,78027,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17357.628
NY_Z_B,NY_Z_B_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,4,181,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,11588.2,-1,-1,-1,0,0,0,940580.397,78958,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18288.863
NY_Z_B,NY_Z_B_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,5,182,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,10709.9,-1,-1,-1,0,0,0,940580.397,88172,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27502.672
NY_Z_B,NY_Z_B_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,6,183,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,10327.1,-1,-1,-1,0,0,0,940580.397,87009,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26339.326
NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,184,4,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,1054794.332,108840,31661,0,0,0,2.26,0,0,0,135,2,6.36,0,0,middle_atlantic_naturalgas,0.2,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,185,4,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,100,0,-1,-1,-1,-1,0,0,0,914382.392,88014,23746,0,0,0,5.65,0,0,0,176,3.5,9.72,0,0,middle_atlantic_naturalgas,0.3,0,1,1,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_battery_advanced_0,Battery_*_Advanced,0,186,4,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,-1,-1,-1,0,0,0,169314.966,13703,4232,219820.613,17791,5495,0.15,0.15,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,187,4,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,7973453.972,401713,165046,0,0,0,3.21,0,0,0,365,0,10.44,0,0,middle_atlantic_uranium,0.5,0,1,1,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,50,260000,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,0,188,4,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,2765539.215,214519,85431,0,0,0,7.3,0,0,0,135,0,7.52,0,0,middle_atlantic_naturalgas_ccs100,0.6,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,20,104000,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,1,189,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,847.5,-1,-1,-1,0,0,0,1095229.563,135912,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20372.462
NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2,190,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,696.7,-1,-1,-1,0,0,0,1095229.563,133756,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18216.292
NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,3,191,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,604,-1,-1,-1,0,0,0,1095229.563,134571,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19031.7
NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,4,192,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,934.8,-1,-1,-1,0,0,0,1095229.563,135215,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19675.755
NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,5,193,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,569.9,-1,-1,-1,0,0,0,1095229.563,139821,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24281.459
NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,6,194,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,942.5,-1,-1,-1,0,0,0,1095229.563,146841,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31301.759
NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,1,195,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,16801.9,-1,-1,-1,0,0,0,940580.397,69065,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8395.952
NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2,196,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,23749.8,-1,-1,-1,0,0,0,940580.397,70673,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10003.121
NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,3,197,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,18458.5,-1,-1,-1,0,0,0,940580.397,77128,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16458.651
NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,4,198,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,22114,-1,-1,-1,0,0,0,940580.397,77891,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17221.744
NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,5,199,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,19319.6,-1,-1,-1,0,0,0,940580.397,84722,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24052.916
NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,6,200,4,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,21087.9,-1,-1,-1,0,0,0,940580.397,93010,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32340.083
NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,201,5,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,1054794.332,108840,31661,0,0,0,2.26,0,0,0,135,2,6.36,0,0,middle_atlantic_naturalgas,0.2,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0
NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,202,5,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,100,0,-1,-1,-1,-1,0,0,0,914382.392,88014,23746,0,0,0,5.65,0,0,0,176,3.5,9.72,0,0,middle_atlantic_naturalgas,0.3,0,1,1,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0
NY_Z_D,NY_Z_D_battery_advanced_0,Battery_*_Advanced,0,203,5,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,-1,-1,-1,0,0,0,169314.966,13703,4232,219820.613,17791,5495,0.15,0.15,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,204,5,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,7973453.972,401713,165046,0,0,0,3.21,0,0,0,365,0,10.44,0,0,middle_atlantic_uranium,0.5,0,1,1,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,50,260000,0,0,0,0,0
NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,0,205,5,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,2765539.215,214519,85431,0,0,0,7.3,0,0,0,135,0,7.52,0,0,middle_atlantic_naturalgas_ccs100,0.6,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,20,104000,0,0,0,0,0
NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,1,206,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1242.8,-1,-1,-1,0,0,0,1095229.563,127771,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12231.28
NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2,207,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1076.9,-1,-1,-1,0,0,0,1095229.563,131191,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15651.314
NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,3,208,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,743.7,-1,-1,-1,0,0,0,1095229.563,125962,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10422.933
NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,4,209,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1464.6,-1,-1,-1,0,0,0,1095229.563,131620,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16080.084
NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,5,210,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1125.1,-1,-1,-1,0,0,0,1095229.563,137923,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22383.203
NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,6,211,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1134,-1,-1,-1,0,0,0,1095229.563,133596,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18056.677
NY_Z_D,NY_Z_D_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,1,212,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,15703,-1,-1,-1,0,0,0,940580.397,67407,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6737.217
NY_Z_D,NY_Z_D_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2,213,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,15222.3,-1,-1,-1,0,0,0,940580.397,69453,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8783.562
NY_Z_D,NY_Z_D_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,3,214,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,17718.3,-1,-1,-1,0,0,0,940580.397,74196,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13526.233
NY_Z_D,NY_Z_D_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,4,215,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,13177.2,-1,-1,-1,0,0,0,940580.397,75874,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15204.123
NY_Z_D,NY_Z_D_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,5,216,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,15767.2,-1,-1,-1,0,0,0,940580.397,82344,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21674.189
NY_Z_D,NY_Z_D_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,6,217,5,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,15114.6,-1,-1,-1,0,0,0,940580.397,89236,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28566.547
NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,218,6,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,1054794.332,108840,31661,0,0,0,2.26,0,0,0,135,2,6.36,0,0,middle_atlantic_naturalgas,0.2,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,219,6,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,100,0,-1,-1,-1,-1,0,0,0,914382.392,88014,23746,0,0,0,5.65,0,0,0,176,3.5,9.72,0,0,middle_atlantic_naturalgas,0.3,0,1,1,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_battery_advanced_0,Battery_*_Advanced,0,220,6,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,-1,-1,-1,0,0,0,169314.966,13703,4232,219820.613,17791,5495,0.15,0.15,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,221,6,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,7973453.972,401713,165046,0,0,0,3.21,0,0,0,365,0,10.44,0,0,middle_atlantic_uranium,0.5,0,1,1,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,50,260000,0,0,0,0,0
NY_Z_F,NY_Z_F_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,0,222,6,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,2765539.215,214519,85431,0,0,0,7.3,0,0,0,135,0,7.52,0,0,middle_atlantic_naturalgas_ccs100,0.6,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,20,104000,0,0,0,0,0
NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,1,223,6,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,440.2,-1,-1,-1,0,0,0,1095229.563,129481,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13941.645
NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2,224,6,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,656,-1,-1,-1,0,0,0,1095229.563,131071,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15531.305
NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,3,225,6,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,518.8,-1,-1,-1,0,0,0,1095229.563,129780,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14240.347
NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,4,226,6,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,576.9,-1,-1,-1,0,0,0,1095229.563,135480,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19940.93
NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,5,227,6,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,366,-1,-1,-1,0,0,0,1095229.563,133631,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18091.322
