Cluster,region,technology,Resource,Zone,EndCap,EndEnergyCap,EndChargeCap,NewCap,RetCap,NewEnergyCap,RetEnergyCap,NewChargeCap,RetChargeCap,iter,CPA_ID,lcoe,Area,latitude,longitude,interconnect_annuity,state,m_landcover,m_primeFarmland,exFacil,plFacil,m_HMI,m_popden,cpa_mw
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393432,31.142544,12.80478673,42.947714284107526,-78.33482754,4687.2227,New York,82,1,0,0,0.657300626,7.346153846,57.62154
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393286,31.14748,8.48019974,42.99947437855648,-78.42123761,4698.17,New York,90,1,0,0,0.729959342,23.67647059,19.08045
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392806,31.147722,6.803857334,43.35902798850885,-78.47840777,5023.1147,New York,82,0,0,0,0.477900571,7.111111111,30.617357
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392777,31.149246,9.129470818,43.27492690514592,-78.35575093,4977.282,New York,82,1,0,0,0.505572579,10,41.08262
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393261,31.154274,2.24435046,42.97797490748913,-78.34472119,4713.24,New York,90,1,0,0,0.660631478,27.57142857,5.0497885
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,396796,31.160099,14.39893709,42.673603116442486,-78.45756048,4760.09,New York,41,0,0,0,0.58835261,8.842105263,64.79522
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392792,31.163586,13.93013284,43.32034706506701,-78.39065876,5009.2144,New York,82,1,0,0,0.537469484,16.28571429,31.342798
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393284,31.17308,4.772922796,43.006167633934176,-78.4591791,4854.546,New York,41,1,0,0,0.639805984,18.57142857,10.739077
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393287,31.175833,9.068269917,42.99624133074578,-78.3770233,4761.0576,New York,81,1,0,0,0.670420076,9.675675676,40.807213
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392826,31.184021,10.95279451,43.35436269544827,-78.12756003,7037.7495,New York,82,1,0,0,0.517203838,6.255813953,49.287575
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,396832,31.188513,14.55225989,42.75973136835939,-78.28411237,5049.2993,New York,41,1,0,0,0.576279547,8,65.48517
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392807,31.201878,8.499404792,43.35627146300803,-78.43333456,5143.7954,New York,82,1,0,0,0.492275551,6.625,38.247322
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,396860,31.214636,3.585982574,42.85786019895557,-78.24231185,4914.541,New York,82,1,0,0,0.617270395,12.1875,8.06846
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,323451,31.231293,2.250000033,43.13871654157023,-78.93666954,5814.6357,New York,82,1,0,0,0.758783797,40.11111111,2.025
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393317,31.244051,11.16780782,43.08752458927925,-78.30111637,4881.445,New York,82,1,0,0,0.707269391,13.23255814,25.127567
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393433,31.244072,13.6001338,42.94150868695002,-78.28784146,5064.188,New York,82,1,0,0,0.644883617,12.64814815,30.600302
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,396822,31.259384,15.55099635,42.72480310679237,-78.29346952,5207.0854,New York,41,1,0,0,0.577268308,10.66666667,34.989742
